transaction_id,date,amount,category,merchant,payment_method,location,income,monthly_budget,savings,investment,transaction_type,is_anomaly
6065,2023-10-23 16:12:37,72562.49,Investment,Brokerage Account,UPI,Remote,79886.0,56402.83,8547.26,11331.81,income,0
6066,2023-05-15 01:59:35,1311.6,Entertainment,BookMyShow,Net Banking,Mumbai,203998.0,173939.47,61093.99,50987.98,expense,0
6067,2023-05-18 03:29:24,86620.84,Investment,ETF Platform,Net Banking,Remote,79748.0,52137.53,15418.54,8073.8,income,0
6068,2023-01-14 19:35:04,65540.34,Entertainment,Spotify,Credit Card,Mumbai,74377.0,50020.57,18904.99,13669.36,income,0
6069,2024-06-11 00:50:42,109907.42,Entertainment,Spotify,Net Banking,Bangalore,154473.0,89433.99,48921.38,24764.74,income,0
6070,2025-10-02 10:31:01,95626.51,Food,Zomato,Credit Card,Hyderabad,79917.0,53263.52,22156.85,15083.82,income,0
6071,2024-08-30 20:24:29,14245.94,Education,Book Store,Debit Card,Chennai,27747.0,18818.75,5636.49,5744.61,expense,0
6072,2023-11-26 03:52:57,2967.07,Shopping,Mega Mall,Cash,Remote,63756.0,51815.47,18989.43,15817.93,expense,0
6073,2024-12-30 21:44:04,13022.54,Bills,Gas Utility,UPI,Bangalore,94626.0,83908.15,27754.15,17800.29,transfer,0
6074,2024-11-25 15:12:48,13063.64,Investment,Gold Savings,Net Banking,Bangalore,105219.0,93304.04,19067.27,11273.42,expense,0
6075,2023-07-12 00:55:45,1547.05,Entertainment,Spotify,Cash,Hyderabad,122945.0,81970.47,23052.87,19361.27,expense,0
6076,2024-04-02 01:24:58,24327.96,Education,Book Store,Net Banking,Remote,149450.0,130657.75,41073.5,8910.05,expense,0
6077,2024-10-09 21:55:46,2380.28,Bills,Gas Utility,Debit Card,Chennai,156878.0,134552.91,52566.31,22508.9,expense,0
6078,2024-09-27 03:45:36,18546.54,Education,Exam Center,Net Banking,Bangalore,107152.0,77626.78,11086.85,16868.01,expense,0
6079,2025-10-05 09:30:54,144924.45,Entertainment,Game Zone,UPI,Bangalore,151324.0,115065.29,41035.98,8189.19,income,0
6080,2023-04-28 12:08:59,13781.17,Shopping,Mega Mall,Debit Card,Chennai,194315.0,140748.53,19069.56,25464.91,expense,0
6081,2024-11-30 08:05:43,114999.81,Bills,Electricity Board,Credit Card,Chennai,161672.0,99967.46,44469.84,17162.21,income,0
6082,2025-11-23 06:10:29,1012.35,Food,Zomato,Cash,Bangalore,98688.0,79748.97,12752.13,16065.72,expense,0
6083,2025-03-06 12:07:52,3620.49,Entertainment,Netflix,Credit Card,Remote,213751.0,165624.27,18630.12,35729.57,expense,0
6084,2023-09-02 16:45:02,13916.6,Healthcare,City Hospital,Credit Card,Hyderabad,207479.0,179259.49,66292.31,42735.51,expense,0
6085,2023-12-11 23:48:01,547.04,Food,Cafe House,Cash,Chennai,98319.0,71483.91,24097.26,5272.07,expense,0
6086,2025-05-25 03:52:26,1410.57,Entertainment,Game Zone,Debit Card,Mumbai,63304.0,49251.76,8596.99,6633.77,expense,0
6087,2024-02-09 00:53:04,77069.69,Entertainment,Spotify,Net Banking,Delhi,66786.0,58804.62,13894.02,14853.78,income,0
6088,2024-10-24 05:52:33,170126.4,Food,Fresh Mart,Net Banking,Remote,153583.0,135146.3,39225.8,26346.76,income,0
6089,2024-03-26 00:56:19,218613.76,Investment,Premium Electronics,Credit Card,Mumbai,51646.0,29274.02,17366.97,11741.0,expense,1
6090,2023-08-11 23:59:21,5124.51,Investment,Gold Savings,Net Banking,Remote,218664.0,135473.39,17819.14,46595.61,transfer,0
6091,2023-06-12 17:56:18,6682.89,Shopping,Flipkart,UPI,Bangalore,119071.0,87972.27,34946.77,13544.39,expense,0
6092,2023-03-08 23:20:04,1163.88,Travel,Ola,Net Banking,Bangalore,85279.0,47590.62,21820.26,17418.18,transfer,0
6093,2024-05-16 21:13:38,9160.2,Healthcare,Health Clinic,Credit Card,Chennai,171779.0,115900.02,55801.32,17938.27,expense,0
6094,2026-01-06 13:02:40,1193.9,Food,Swiggy,Debit Card,Delhi,190229.0,119983.98,24285.12,17900.02,expense,0
6095,2023-10-13 17:36:42,17257.11,Education,Tuition Institute,UPI,Remote,218664.0,135473.39,17819.14,46595.61,expense,0
6096,2023-11-30 02:17:56,3248.75,Entertainment,Game Zone,Cash,Chennai,94626.0,83908.15,27754.15,17800.29,expense,0
6097,2023-06-26 15:26:24,36472.66,Investment,ETF Platform,Debit Card,Hyderabad,119071.0,87972.27,34946.77,13544.39,expense,0
6098,2023-03-25 18:10:01,1162.29,Bills,Gas Utility,Debit Card,Delhi,159633.0,107826.19,17764.7,35537.61,expense,0
6099,2023-10-30 22:32:00,223848.28,Bills,Electricity Board,Credit Card,Hyderabad,208734.0,170445.27,30091.54,40837.4,income,0
6100,2023-10-03 02:06:34,857.87,Food,Fresh Mart,Net Banking,Mumbai,95313.0,79863.73,16894.37,7187.75,expense,0
6101,2025-02-03 23:24:26,5196.49,Shopping,Lifestyle Store,UPI,Remote,64504.0,51536.74,18922.08,11042.57,expense,0
6102,2026-01-17 16:22:47,88650.53,Education,Book Store,Credit Card,Hyderabad,78276.0,53717.18,12363.48,9481.93,income,0
6103,2023-07-02 01:41:23,12192.45,Education,Exam Center,Cash,Bangalore,50939.0,43929.57,11492.98,10772.99,expense,0
6104,2025-06-12 01:42:30,8903.04,Bills,Gas Utility,Debit Card,Bangalore,92215.0,55838.6,10369.07,10916.04,expense,0
6105,2023-06-24 04:38:36,20388.67,Entertainment,BookMyShow,Net Banking,Mumbai,92215.0,55838.6,10369.07,10916.04,transfer,0
6106,2024-03-29 01:10:01,16183.09,Healthcare,City Hospital,UPI,Delhi,159055.0,112032.18,30094.97,26162.25,expense,0
6107,2025-07-21 01:12:10,26707.07,Investment,24x7 Store,UPI,Mumbai,131308.0,101278.78,32965.27,20635.7,expense,1
6108,2023-09-27 19:59:29,657.28,Food,Cafe House,Cash,Delhi,49442.0,41033.09,8619.45,7102.16,expense,0
6109,2024-01-12 05:11:49,21031.7,Investment,Gold Savings,Cash,Hyderabad,134945.0,77474.97,13612.8,9560.77,expense,0
6110,2024-03-11 04:28:41,4054.62,Entertainment,Spotify,Credit Card,Remote,125776.0,84031.75,40613.67,21571.97,expense,0
6111,2023-01-22 03:27:12,9842.34,Education,Tuition Institute,Credit Card,Mumbai,66786.0,58804.62,13894.02,14853.78,expense,0
6112,2023-06-29 12:44:42,3322.86,Food,Zomato,Net Banking,Remote,73770.0,50212.16,11294.27,13190.07,transfer,0
6113,2025-07-01 17:49:58,7359.38,Travel,Uber,UPI,Bangalore,62504.0,49158.87,17407.89,5738.76,expense,0
6114,2025-11-11 23:32:49,1819.33,Bills,Gas Utility,UPI,Chennai,203998.0,173939.47,61093.99,50987.98,expense,0
6115,2023-05-10 13:13:55,1007.49,Food,Cafe House,Credit Card,Chennai,190229.0,119983.98,24285.12,17900.02,expense,0
6116,2023-10-16 07:23:42,4718.75,Bills,Electricity Board,UPI,Bangalore,165518.0,124238.27,57828.18,33183.15,expense,0
6117,2025-12-02 13:23:32,6381.48,Shopping,Flipkart,Credit Card,Delhi,209245.0,153082.24,50144.39,27160.11,expense,0
6118,2024-09-11 05:10:37,2479.27,Healthcare,City Hospital,UPI,Bangalore,118264.0,76087.91,40645.69,15635.38,transfer,0
6119,2023-08-31 14:11:55,12077.26,Healthcare,City Hospital,Cash,Chennai,178471.0,144643.55,49017.73,19919.53,expense,0
6120,2023-07-08 02:02:14,19483.17,Education,Exam Center,Net Banking,Chennai,207479.0,179259.49,66292.31,42735.51,expense,0
6121,2023-06-21 02:06:01,16650.15,Healthcare,MediLab,UPI,Chennai,126570.0,92438.2,43380.58,21565.89,expense,0
6122,2024-10-03 16:20:33,338.74,Food,Fresh Mart,UPI,Chennai,62065.0,53573.86,14984.54,14546.47,expense,0
6123,2024-07-20 16:47:20,13512.58,Shopping,Lifestyle Store,Debit Card,Delhi,44065.0,26496.8,9632.52,4258.69,expense,0
6124,2023-10-10 21:53:16,26589.7,Investment,ETF Platform,UPI,Bangalore,105623.0,87605.91,12748.03,16016.65,expense,0
6125,2025-03-30 01:32:01,3855.98,Food,Foreign Marketplace,Credit Card,Remote,158272.0,87329.99,19533.64,25283.44,expense,1
6126,2024-05-22 06:02:51,16489.98,Food,Fresh Mart,Debit Card,Delhi,41032.0,25553.1,3576.5,3540.53,transfer,0
6127,2024-11-23 10:48:32,13826.06,Shopping,Mega Mall,UPI,Bangalore,149358.0,114034.66,45548.61,12646.58,expense,0
6128,2024-07-24 10:31:16,18048.24,Healthcare,Health Clinic,Credit Card,Hyderabad,92526.0,56249.3,8248.45,10390.17,expense,0
6129,2026-01-13 03:46:50,5033.45,Bills,Gas Utility,Debit Card,Bangalore,131308.0,101278.78,32965.27,20635.7,expense,0
6130,2023-07-09 13:19:10,1517.18,Entertainment,Spotify,Net Banking,Bangalore,207992.0,149686.11,45417.88,41252.59,expense,0
6131,2024-01-23 05:37:30,3448.78,Travel,Uber,Cash,Delhi,135616.0,86284.42,40841.79,28463.52,expense,0
6132,2023-04-14 14:25:53,8962.57,Entertainment,BookMyShow,Net Banking,Chennai,111925.0,73042.45,36041.04,5887.3,transfer,0
6133,2024-04-29 07:01:44,5737.3,Healthcare,MediLab,Cash,Remote,34337.0,21146.18,7045.9,4143.46,expense,0
6134,2025-11-11 03:36:44,2560.93,Education,Tuition Institute,UPI,Bangalore,95390.0,69945.75,25599.18,19964.59,transfer,0
6135,2023-05-24 13:13:30,54700.09,Education,Online Courses,Credit Card,Remote,77733.0,61697.19,21167.71,6188.9,income,0
6136,2025-10-13 23:16:21,1853.63,Entertainment,Netflix,UPI,Mumbai,44029.0,35219.78,9394.69,8846.62,expense,0
6137,2023-01-12 13:22:27,186.16,Food,Swiggy,UPI,Bangalore,69813.0,41342.06,19364.48,6179.83,expense,0
6138,2023-02-14 22:28:53,23168.42,Investment,Mutual Fund SIP,Net Banking,Chennai,149249.0,108837.23,21067.07,26720.73,transfer,0
6139,2025-11-10 01:49:20,1339.02,Food,Zomato,Credit Card,Chennai,63756.0,51815.47,18989.43,15817.93,expense,0
6140,2025-09-07 22:44:24,2993.74,Bills,Electricity Board,Cash,Chennai,176878.0,134141.58,17353.62,35374.2,expense,0
6141,2025-07-01 01:50:31,5171.93,Bills,Gas Utility,Net Banking,Mumbai,49442.0,41033.09,8619.45,7102.16,expense,0
6142,2023-02-17 14:48:58,26270.47,Investment,Mutual Fund SIP,UPI,Mumbai,169990.0,96805.69,52259.14,10255.0,transfer,0
6143,2026-01-07 08:05:23,11560.59,Shopping,Mega Mall,Credit Card,Delhi,126570.0,92438.2,43380.58,21565.89,expense,0
6144,2023-07-11 00:44:10,183866.06,Shopping,Lifestyle Store,UPI,Mumbai,183417.0,134272.04,35810.45,41329.92,income,0
6145,2023-07-09 16:23:27,12786.65,Shopping,Lifestyle Store,Credit Card,Mumbai,63756.0,51815.47,18989.43,15817.93,expense,0
6146,2024-11-09 01:49:40,686.01,Healthcare,City Hospital,Net Banking,Remote,98506.0,62562.17,27090.34,21783.55,expense,0
6147,2023-04-08 00:11:37,1905229.54,Shopping,"Sandal, Divan and Pant",Credit Card,Bangalore,193964.0,108470.19,35232.61,41141.83,expense,1
6148,2025-03-05 03:24:50,6052.35,Travel,IRCTC,Net Banking,Chennai,119074.0,78317.59,35772.71,29005.8,expense,0
6149,2025-08-10 20:31:27,2805.64,Entertainment,BookMyShow,UPI,Chennai,152796.0,132514.66,37976.57,11212.11,expense,0
6150,2023-08-17 03:25:30,21656.14,Investment,Mutual Fund SIP,UPI,Delhi,213926.0,185622.05,51301.59,25680.46,expense,0
6151,2023-12-29 22:00:30,7281.52,Healthcare,Apollo Pharmacy,Debit Card,Mumbai,124608.0,79781.6,14657.16,27038.2,expense,0
6152,2023-01-15 20:01:16,10650.15,Healthcare,Health Clinic,UPI,Hyderabad,157717.0,97029.44,48280.72,18362.88,expense,0
6153,2025-12-09 11:28:38,13279.97,Healthcare,City Hospital,Credit Card,Chennai,219776.0,142486.73,49785.41,17183.15,expense,0
6154,2025-09-22 09:32:21,21567.52,Travel,Ola,Net Banking,Bangalore,109458.0,97081.28,36667.4,8561.41,transfer,0
6155,2025-07-18 22:13:49,1305.73,Food,Swiggy,Cash,Delhi,207479.0,179259.49,66292.31,42735.51,expense,0
6156,2023-03-25 03:06:38,942.49,Entertainment,Netflix,Net Banking,Delhi,48236.0,32300.57,7237.54,6074.77,expense,0
6157,2023-06-15 09:46:40,45983.12,Bills,Broadband Provider,Credit Card,Chennai,54430.0,33469.85,9997.17,12873.67,income,0
6158,2024-01-09 12:26:13,55784.27,Education,Overseas Gateway,Credit Card,Remote,218752.0,194573.35,67238.26,47614.82,expense,1
6159,2024-12-29 06:02:23,1399.36,Entertainment,BookMyShow,Cash,Remote,203677.0,114326.06,31679.14,26934.52,expense,0
6160,2025-10-29 19:32:26,16294.07,Education,Tuition Institute,Credit Card,Chennai,157717.0,97029.44,48280.72,18362.88,expense,0
6161,2023-04-29 20:14:43,13223.59,Shopping,Mega Mall,Debit Card,Mumbai,146829.0,123396.51,19929.65,7664.35,expense,0
6162,2025-01-05 23:21:43,685.38,Food,Swiggy,Debit Card,Hyderabad,167386.0,94456.59,21025.77,17695.72,expense,0
6163,2025-08-23 06:40:26,249624.62,Travel,Airline Booking,UPI,Hyderabad,208734.0,170445.27,30091.54,40837.4,income,0
6164,2023-02-03 00:06:46,709.24,Entertainment,Spotify,Cash,Bangalore,191619.0,123562.67,22220.14,12501.24,expense,0
6165,2023-08-26 22:15:37,1318.66,Entertainment,Netflix,Cash,Delhi,214728.0,118666.64,30242.26,26426.87,expense,0
6166,2025-02-23 23:56:11,14280.51,Shopping,Amazon,Net Banking,Delhi,94626.0,83908.15,27754.15,17800.29,expense,0
6167,2024-10-23 19:12:19,3382.36,Shopping,Amazon,Debit Card,Mumbai,175168.0,118129.25,32528.73,27391.28,transfer,0
6168,2023-10-03 17:44:47,792.47,Healthcare,Health Clinic,Net Banking,Chennai,149249.0,108837.23,21067.07,26720.73,expense,0
6169,2026-02-16 21:09:14,325.54,Food,Swiggy,Cash,Hyderabad,78276.0,53717.18,12363.48,9481.93,expense,0
6170,2023-08-22 03:52:27,9964.12,Bills,Electricity Board,Credit Card,Chennai,68303.0,48370.96,18627.68,15705.15,expense,0
6171,2025-05-11 05:54:12,15325.15,Entertainment,BookMyShow,UPI,Hyderabad,162717.0,114596.21,30624.32,26348.45,transfer,0
6172,2024-08-29 02:45:32,6863.13,Travel,Airline Booking,UPI,Bangalore,163429.0,122024.81,23602.6,30392.72,expense,0
6173,2025-03-17 09:34:20,128.56,Food,Cafe House,Debit Card,Remote,99532.0,55383.26,32533.1,7320.6,expense,0
6174,2025-12-22 07:56:25,9265.09,Shopping,Amazon,Net Banking,Remote,134945.0,77474.97,13612.8,9560.77,expense,0
6175,2025-10-10 22:47:20,5902.0,Healthcare,Health Clinic,Net Banking,Bangalore,46447.0,31959.37,5054.55,5440.43,expense,0
6176,2023-12-28 05:05:29,4339.21,Entertainment,Game Zone,Net Banking,Remote,213751.0,165624.27,18630.12,35729.57,expense,0
6177,2026-01-27 06:07:00,2625.96,Travel,Ola,UPI,Remote,38843.0,22389.19,4850.64,3626.45,expense,0
6178,2025-07-11 14:53:25,10457.96,Shopping,Flipkart,Net Banking,Chennai,27747.0,18818.75,5636.49,5744.61,expense,0
6179,2024-12-08 03:30:08,3436.25,Entertainment,LatePay Online,Cash,Remote,169931.0,131700.59,45892.49,39445.2,expense,1
6180,2025-05-30 03:26:49,410.09,Food,Zomato,UPI,Remote,190888.0,168729.31,46513.14,18273.43,expense,0
6181,2024-07-11 12:32:12,148.72,Food,Fresh Mart,UPI,Hyderabad,208868.0,115067.11,65676.73,13973.98,expense,0
6182,2025-11-08 23:49:36,4683.25,Bills,Water Supply,UPI,Delhi,124608.0,79781.6,14657.16,27038.2,expense,0
6183,2023-12-12 16:24:31,1588.13,Entertainment,Netflix,Debit Card,Delhi,145307.0,129481.84,42216.75,10585.26,expense,0
6184,2023-08-19 02:54:26,24110.74,Travel,Night Kiosk,UPI,Bangalore,98319.0,71483.91,24097.26,5272.07,transfer,1
6185,2023-03-20 19:09:36,3927.68,Travel,Uber,Debit Card,Bangalore,61668.0,34603.87,14069.75,9674.77,expense,0
6186,2023-10-04 16:47:50,6458.61,Bills,Broadband Provider,Credit Card,Mumbai,65397.0,40454.19,6030.35,7524.98,expense,0
6187,2026-01-10 05:22:26,24901.17,Healthcare,Apollo Pharmacy,Debit Card,Hyderabad,165518.0,124238.27,57828.18,33183.15,transfer,0
6188,2023-09-22 06:48:19,6662.54,Shopping,Amazon,Debit Card,Bangalore,45056.0,35191.85,7009.91,10857.28,expense,0
6189,2025-12-29 10:15:05,3479.02,Bills,Gas Utility,UPI,Hyderabad,54430.0,33469.85,9997.17,12873.67,expense,0
6190,2023-06-12 20:13:29,16317.67,Healthcare,Health Clinic,UPI,Bangalore,100450.0,79674.4,31915.61,17565.77,transfer,0
6191,2025-03-17 12:24:46,13483.56,Entertainment,Game Zone,UPI,Hyderabad,27747.0,18818.75,5636.49,5744.61,transfer,0
6192,2023-10-16 15:15:55,1183.53,Travel,Ola,Cash,Delhi,41896.0,29529.28,6064.14,2881.38,expense,0
6193,2023-11-21 21:18:46,1106.05,Food,Fresh Mart,Cash,Hyderabad,165937.0,148760.21,27717.38,35174.48,expense,0
6194,2025-04-24 05:31:20,2923.63,Bills,Broadband Provider,Net Banking,Chennai,217445.0,119634.35,38094.97,24126.88,expense,0
6195,2023-11-03 13:27:19,2772.58,Bills,Gas Utility,Credit Card,Hyderabad,201517.0,177824.64,55607.46,34798.57,expense,0
6196,2025-04-24 15:42:45,7219.46,Education,Online Courses,UPI,Remote,218752.0,194573.35,67238.26,47614.82,transfer,0
6197,2025-06-12 00:26:32,70410.38,Education,Tuition Institute,UPI,Chennai,85566.0,70459.63,9466.63,20209.48,income,0
6198,2023-02-18 10:13:59,2354.78,Entertainment,Game Zone,UPI,Mumbai,41896.0,29529.28,6064.14,2881.38,expense,0
6199,2023-12-28 09:21:56,113626.51,Food,Cafe House,UPI,Chennai,157351.0,116945.86,31116.82,17134.45,income,0
6200,2026-01-28 23:38:28,2401.76,Bills,Electricity Board,Cash,Mumbai,202900.0,158822.58,25839.36,47251.84,expense,0
6201,2023-10-06 09:01:26,1332.59,Food,Zomato,Cash,Remote,161672.0,99967.46,44469.84,17162.21,expense,0
6202,2024-03-11 11:33:05,12656.76,Food,Fresh Mart,Net Banking,Bangalore,179222.0,158419.78,20870.46,26301.01,transfer,0
6203,2026-02-17 20:02:26,370.94,Entertainment,Spotify,Net Banking,Hyderabad,183417.0,134272.04,35810.45,41329.92,expense,0
6204,2023-06-05 20:00:32,2590.29,Entertainment,Spotify,UPI,Delhi,188379.0,141416.73,47207.03,26314.49,expense,0
6205,2024-08-15 08:50:56,875.84,Food,Fresh Mart,Credit Card,Delhi,53295.0,36293.62,9597.01,11328.38,expense,0
6206,2023-11-28 03:20:43,14323.95,Education,Book Store,Net Banking,Chennai,195738.0,146397.92,53508.57,33237.46,expense,0
6207,2025-12-18 16:37:14,5802.73,Travel,Uber,Net Banking,Remote,149249.0,108837.23,21067.07,26720.73,expense,0
6208,2023-02-09 17:00:39,7940.58,Entertainment,BookMyShow,Debit Card,Mumbai,207479.0,179259.49,66292.31,42735.51,transfer,0
6209,2025-11-30 09:19:09,6580.48,Travel,Uber,UPI,Bangalore,145307.0,129481.84,42216.75,10585.26,expense,0
6210,2023-11-30 20:24:06,7603.78,Travel,Airline Booking,Credit Card,Delhi,204208.0,166741.7,50422.81,14340.41,expense,0
6211,2023-06-01 11:54:24,2223.39,Bills,Water Supply,Net Banking,Chennai,191472.0,112645.59,35564.04,14338.86,expense,0
6212,2023-07-21 07:28:39,84493.55,Healthcare,Health Clinic,Net Banking,Mumbai,115982.0,65431.45,31533.07,8371.37,income,0
6213,2024-11-28 03:12:16,63423.74,Investment,ETF Platform,Credit Card,Bangalore,79748.0,52137.53,15418.54,8073.8,income,0
6214,2023-08-18 00:38:10,3301.91,Healthcare,MediLab,Debit Card,Delhi,174661.0,154378.49,57116.48,21663.51,expense,0
6215,2025-06-13 01:26:23,28687.39,Investment,Mutual Fund SIP,Debit Card,Mumbai,61668.0,34603.87,14069.75,9674.77,expense,0
6216,2025-08-27 18:32:06,5803.53,Bills,Electricity Board,Net Banking,Delhi,172820.0,98821.84,20719.31,13242.05,expense,0
6217,2025-08-23 07:24:30,4280.79,Education,Exam Center,Credit Card,Bangalore,88208.0,77938.4,14933.84,14162.06,expense,0
6218,2025-12-16 03:32:05,112.94,Food,Cafe House,UPI,Bangalore,111925.0,73042.45,36041.04,5887.3,expense,0
6219,2024-10-05 18:23:14,109815.16,Travel,IRCTC,Credit Card,Hyderabad,155608.0,114165.1,29248.46,9232.71,income,0
6220,2025-12-18 18:52:57,3109.84,Entertainment,Netflix,Net Banking,Remote,218752.0,194573.35,67238.26,47614.82,expense,0
6221,2024-02-09 08:41:13,5385.37,Shopping,Amazon,UPI,Chennai,193220.0,145534.45,48442.45,10167.02,expense,0
6222,2024-10-14 04:17:37,145893.88,Entertainment,Spotify,UPI,Remote,184818.0,157636.35,55558.04,18773.92,income,0
6223,2026-02-06 23:57:41,1760.62,Shopping,Mega Mall,Credit Card,Chennai,128355.0,78834.56,20812.17,19888.77,expense,0
6224,2023-04-22 03:44:17,70949.91,Bills,Broadband Provider,Net Banking,Chennai,99532.0,55383.26,32533.1,7320.6,income,0
6225,2023-03-23 00:47:14,699.23,Food,Fresh Mart,Cash,Mumbai,156926.0,101613.71,51037.32,15365.0,expense,0
6226,2024-11-04 06:04:27,5437.13,Travel,IRCTC,UPI,Mumbai,41032.0,25553.1,3576.5,3540.53,expense,0
6227,2023-03-04 10:46:31,469.33,Food,Cafe House,Credit Card,Chennai,127468.0,113830.38,27151.56,14754.46,expense,0
6228,2024-01-27 08:13:58,1470.73,Investment,Gold Savings,UPI,Mumbai,218664.0,135473.39,17819.14,46595.61,expense,0
6229,2024-11-15 15:13:34,5670.44,Bills,Broadband Provider,Cash,Mumbai,149450.0,130657.75,41073.5,8910.05,expense,0
6230,2025-06-21 11:50:11,948.06,Food,Zomato,Cash,Mumbai,45056.0,35191.85,7009.91,10857.28,expense,0
6231,2024-10-17 15:13:57,14461.62,Shopping,Amazon,Net Banking,Mumbai,203998.0,173939.47,61093.99,50987.98,expense,0
6232,2025-07-24 20:31:18,14399.59,Food,Swiggy,Net Banking,Remote,208734.0,170445.27,30091.54,40837.4,transfer,0
6233,2024-08-19 14:40:58,27873.07,Travel,Ola,Net Banking,Bangalore,76663.0,43258.73,18363.94,14221.97,transfer,0
6234,2024-05-27 11:36:17,6712.84,Travel,Uber,Cash,Mumbai,26917.0,16258.59,5650.09,4212.99,expense,0
6235,2023-04-20 17:34:56,1750.3,Entertainment,Game Zone,Net Banking,Chennai,80479.0,67983.19,23146.39,5090.07,expense,0
6236,2025-01-17 05:59:34,10252.92,Investment,Gold Savings,UPI,Remote,77638.0,69760.92,20820.16,9847.63,expense,0
6237,2025-12-09 02:11:27,101447.32,Travel,Ola,Net Banking,Remote,112388.0,67311.46,33123.24,10151.5,income,0
6238,2023-03-31 23:04:09,18806.0,Education,Book Store,Net Banking,Delhi,105219.0,93304.04,19067.27,11273.42,expense,0
6239,2025-03-03 02:17:29,20625.55,Investment,ETF Platform,Net Banking,Chennai,184818.0,157636.35,55558.04,18773.92,expense,0
6240,2025-09-26 20:21:44,3644.06,Investment,Brokerage Account,UPI,Mumbai,149454.0,117328.96,32952.08,30557.91,expense,0
6241,2023-12-21 01:51:25,5926.86,Travel,Ola,Cash,Remote,154695.0,115186.17,25853.45,9077.53,expense,0
6242,2024-11-20 15:00:37,46992.14,Travel,Ola,Credit Card,Chennai,60737.0,42001.67,17501.13,8163.49,income,0
6243,2026-01-08 07:42:16,13084.46,Healthcare,Health Clinic,UPI,Delhi,154473.0,89433.99,48921.38,24764.74,transfer,0
6244,2024-04-10 00:06:09,25434.15,Travel,IRCTC,Debit Card,Remote,137428.0,91053.47,14418.73,20095.97,transfer,0
6245,2025-04-25 17:14:47,182651.14,Healthcare,Health Clinic,UPI,Delhi,179969.0,105135.23,47645.52,24841.21,income,0
6246,2025-05-20 11:21:30,47828.54,Shopping,Mega Mall,Credit Card,Remote,53295.0,36293.62,9597.01,11328.38,income,0
